linux-arm64	cac8b3623b5f1131744552607b91a4efef088d8dcce6106ddb9d8fcd14132f5e
linux-x64	74bebddce65adddaf259693ff4a4efa198b8f46b1e6b4bd5508a98968a59ccd2
macos-arm64	5072d2e92749ef6c39b874977f5d2e5b79504d4351756b104c6a24537cc306a1
macos-x64	1a20699428bc7e7680c2749614db26644e87823a186df9c331583966e177da31
windows-x64	30dc92dfd8654de42d5368d1ab130d1a48a620f84168f82ef7f1c3b219a387bb
