linux-arm64	754f5619ad68cec0be32b12ce464456684e2ceefa9bcf131ed7e1bb39975b952
linux-x64	f71b2a9c778758617f926df66fdd38fc6b7de8420e96c2527d1bc97c35b9c43b
macos-arm64	22dec50412226ce53765bf2f77d897ff44ae39f13f4463b8f26dff5595c4d136
macos-x64	3cf5cd1554752c5c77e792d414dde6aa0595d0d6589c69a4b3c471c52c5903c8
windows-x64	f6d84f6fbe589419bd32000ed2d8e6ae4f3ed1717eb5712e253cf860bd160a9f
