linux-arm64	ad8d1aa58d95cd87d6759cac2dddb5320aab23c225fd6c07d193c6964b7ba45d
linux-x64	0c49fc5aba44eb46658f09602e23515c7056c2212b63806cb487639087bfc9bf
macos-arm64	6bd94bff80766d9d540ca2580dcdfa920a36741f8c42b601cb2ca6681226fd86
macos-x64	17d36718a9d90509ab8e33c219b45d479c8f3c3d14ee54b4f333eb1f150d8a23
windows-x64	6afae357ac27b892db45d60f61711e1727af03602351c40534561f51ecd00d7e
